,number,value,datetime_start,datetime_complete,duration,params_boosting,params_feature_fraction,params_learning_rate,params_num_leaves,params_other_rate,params_top_rate,user_attrs_test_error,user_attrs_train_error,user_attrs_uuid,state
21,21,0.3535528596187175,2021-10-14 15:31:43.230310,2021-10-14 15:31:43.530315,0 days 00:00:00.300005,goss,0.8784556237092365,0.12724630586312421,688,0.01565109064407709,0.9457787054781769,0.3535528596187175,0.3414869029275809,b08c4b67-3170-46f5-af82-72e29310a9bf,COMPLETE
22,22,0.3535528596187175,2021-10-14 15:31:43.532315,2021-10-14 15:31:43.815422,0 days 00:00:00.283107,goss,0.9216850092835525,0.00011132880648744074,557,0.6105419210518801,0.14956406929699917,0.3535528596187175,0.3414869029275809,d1e05222-dbd2-4578-b538-9fe7868d7fcd,COMPLETE
23,23,0.3535528596187175,2021-10-14 15:31:43.817417,2021-10-14 15:31:44.079420,0 days 00:00:00.262003,goss,0.6904651885190712,0.0003201738287326782,324,0.22342589230534954,0.5422389435472749,0.3535528596187175,0.3414869029275809,d0daf8bf-8015-434d-a3fb-c24eacb9024a,COMPLETE
24,24,0.3535528596187175,2021-10-14 15:31:44.081419,2021-10-14 15:31:44.376421,0 days 00:00:00.295002,goss,0.7580521540444127,0.060796815080594334,357,0.03355025849727491,0.8355439059506959,0.3535528596187175,0.3414869029275809,3bba9f87-bedc-41c2-ada3-9bcf4138835c,COMPLETE
25,25,0.3535528596187175,2021-10-14 15:31:44.378421,2021-10-14 15:31:44.678423,0 days 00:00:00.300002,goss,0.9200334899725383,0.8358699174787858,547,0.65701026415075,0.07701575576372338,0.3535528596187175,0.3414869029275809,c06c7653-d93c-4dce-8050-3cc543813520,COMPLETE
26,26,0.3535528596187175,2021-10-14 15:31:44.680421,2021-10-14 15:31:44.954418,0 days 00:00:00.273997,goss,0.6522218147613194,0.0002367295775666253,280,0.32662084417738957,0.49284007677497116,0.3535528596187175,0.3414869029275809,f9d8a3a7-b023-4007-a84e-0e0a0896daf5,COMPLETE
27,27,0.3535528596187175,2021-10-14 15:31:44.956419,2021-10-14 15:31:45.227422,0 days 00:00:00.271003,goss,0.7571270323369379,0.052359321654918155,301,0.14729689400734208,0.8259026179413481,0.3535528596187175,0.3414869029275809,280d4ed9-00b2-48fd-96ba-2a101369b0c6,COMPLETE
28,28,0.3535528596187175,2021-10-14 15:31:45.229418,2021-10-14 15:31:45.512179,0 days 00:00:00.282761,goss,0.9238301286671268,0.2716050694524344,177,0.9142989564978186,0.02484452510743984,0.3535528596187175,0.3414869029275809,1c1be85d-efcb-4509-932d-782148c14874,COMPLETE
29,29,0.3535528596187175,2021-10-14 15:31:45.514176,2021-10-14 15:31:45.824178,0 days 00:00:00.310002,goss,0.6065824796325372,0.7858800561489446,480,0.34428563420812774,0.4548785149157498,0.3535528596187175,0.3414869029275809,b5c11e7a-6bad-4a74-a591-d84fe58582e6,COMPLETE
30,30,0.3535528596187175,2021-10-14 15:31:45.826181,2021-10-14 15:31:46.094713,0 days 00:00:00.268532,goss,0.47065852062190383,0.016579355881221492,53,0.1551681007822603,0.7181630675845065,0.3535528596187175,0.3414869029275809,eb07b75a-4575-4dc7-be1b-00f1ca434cb9,COMPLETE
31,31,0.3535528596187175,2021-10-14 15:31:46.096710,2021-10-14 15:31:46.362714,0 days 00:00:00.266004,goss,0.8180413318939413,0.2605812956932174,150,0.18305739748536126,0.7991705078929928,0.3535528596187175,0.3414869029275809,9a5ee522-15e8-4ae7-ac15-d4c1f358c6be,COMPLETE
32,32,0.3535528596187175,2021-10-14 15:31:46.364714,2021-10-14 15:31:46.625713,0 days 00:00:00.260999,goss,0.584843749991707,0.998764966743673,177,0.37168206459657965,0.4300891399426101,0.3535528596187175,0.3414869029275809,26492846-0f57-4c17-a89f-a3cc742faeed,COMPLETE
33,33,0.3535528596187175,2021-10-14 15:31:46.627712,2021-10-14 15:31:46.900720,0 days 00:00:00.273008,goss,0.4516037576968147,0.3140311395886509,80,0.10786849908995388,0.6993532041746793,0.3535528596187175,0.3414869029275809,6c017e66-7ae6-4945-9594-48129840c15c,COMPLETE
34,34,0.3535528596187175,2021-10-14 15:31:46.905723,2021-10-14 15:31:47.141722,0 days 00:00:00.235999,gbdt,0.5215927490099759,0.02390325319744811,90,,,0.3535528596187175,0.3414869029275809,17ebdf7a-9b8d-4dff-9fcb-4201c40afc8d,COMPLETE
35,35,0.3535528596187175,2021-10-14 15:31:47.143711,2021-10-14 15:31:47.442766,0 days 00:00:00.299055,gbdt,0.18781255246197226,0.00921114175853043,669,,,0.3535528596187175,0.3414869029275809,bd0e5674-766b-4f99-9d33-eb300216cb42,COMPLETE
36,36,0.3535528596187175,2021-10-14 15:31:47.444762,2021-10-14 15:31:47.758765,0 days 00:00:00.314003,goss,0.9836011985753124,0.0023925688952602755,772,0.5370185863591089,0.13451955826093875,0.3535528596187175,0.3414869029275809,d01bf6e5-cac9-4e3c-b4b1-c892ef5ebef9,COMPLETE
37,37,0.3535528596187175,2021-10-14 15:31:47.760765,2021-10-14 15:31:48.041302,0 days 00:00:00.280537,goss,0.9055857414544056,0.03104915406052459,399,0.28296096142742433,0.23831688455674735,0.3535528596187175,0.3414869029275809,9e0b16a0-2175-4ed8-9de3-def3be87cd81,COMPLETE
38,38,0.3535528596187175,2021-10-14 15:31:48.043302,2021-10-14 15:31:48.308311,0 days 00:00:00.265009,gbdt,0.7081644203576356,0.0003614134261022004,631,,,0.3535528596187175,0.3414869029275809,33c8da4c-df97-4e25-b1b9-c276036a11f3,COMPLETE
39,39,0.3535528596187175,2021-10-14 15:31:48.318300,2021-10-14 15:31:48.631304,0 days 00:00:00.313004,goss,0.999130412628322,0.00010880148010895174,921,0.4152372006085965,0.3158984655838564,0.3535528596187175,0.3414869029275809,3833e6dd-024a-4558-bdfd-0eafba3ada0f,COMPLETE
40,40,0.3535528596187175,2021-10-14 15:31:48.634304,2021-10-14 15:31:48.896301,0 days 00:00:00.261997,gbdt,0.790887996315355,0.05586891611629605,343,,,0.3535528596187175,0.3414869029275809,3db49790-9c4d-4b7c-953a-3954449380f1,COMPLETE
41,41,0.3535528596187175,2021-10-14 15:31:48.899300,2021-10-14 15:31:49.209420,0 days 00:00:00.310120,goss,0.9336601712408197,0.0002940872380574722,547,0.6432073321738101,0.10075195827642891,0.3535528596187175,0.3414869029275809,28c525e9-8a77-46f2-827e-f3c60b868207,COMPLETE
42,42,0.3535528596187175,2021-10-14 15:31:49.212419,2021-10-14 15:31:49.494049,0 days 00:00:00.281630,goss,0.7235247428320358,0.0002540761960194046,246,0.2520835070155838,0.584968884624765,0.3535528596187175,0.3414869029275809,7fdccef6-116c-4044-aa3c-12ac630153d3,COMPLETE
43,43,0.3535528596187175,2021-10-14 15:31:49.499050,2021-10-14 15:31:49.847590,0 days 00:00:00.348540,goss,0.6338494627395692,0.0011723843180083615,248,0.2895335494044111,0.5253302682188657,0.3535528596187175,0.3414869029275809,f80c9e0b-283f-4a3f-b304-f53653bce803,COMPLETE
44,44,0.3535528596187175,2021-10-14 15:31:49.849594,2021-10-14 15:31:50.321593,0 days 00:00:00.471999,goss,0.7572980388312158,0.052063837897647985,285,0.07898528458410745,0.8699123939995133,0.3535528596187175,0.3414869029275809,adb55981-11e8-44aa-bb4e-078af2b44e0f,COMPLETE
45,45,0.3535528596187175,2021-10-14 15:31:50.329591,2021-10-14 15:31:50.728592,0 days 00:00:00.399001,goss,0.808543130523818,0.07799107553008348,445,0.17190150961748868,0.7922644701247042,0.3535528596187175,0.3414869029275809,11e84779-1cc7-40cb-8914-2356df8b82b6,COMPLETE
46,46,0.3535528596187175,2021-10-14 15:31:50.731596,2021-10-14 15:31:51.239591,0 days 00:00:00.507995,goss,0.9424868773346564,0.5362898192254445,142,0.9748744209835856,0.01664926772698337,0.3535528596187175,0.3414869029275809,863d28c9-2169-4680-8070-13f5ef9636c2,COMPLETE
47,47,0.3535528596187175,2021-10-14 15:31:51.242592,2021-10-14 15:31:51.683689,0 days 00:00:00.441097,goss,0.8428798600116044,0.1986813488804007,761,0.7642888344283579,0.11058671698164607,0.3535528596187175,0.3414869029275809,745dbb74-a802-4686-bf02-1f89eddc2ea0,COMPLETE
48,48,0.3535528596187175,2021-10-14 15:31:51.685689,2021-10-14 15:31:52.048421,0 days 00:00:00.362732,gbdt,0.6206491778898606,0.534965939915002,216,,,0.3535528596187175,0.3414869029275809,cf34c4b2-6bcd-4578-8728-826abd7e98a1,COMPLETE
49,49,0.3535528596187175,2021-10-14 15:31:52.056422,2021-10-14 15:31:52.689051,0 days 00:00:00.632629,goss,0.5686990154988336,0.3697029641406889,200,0.37924577602583054,0.474252307556242,0.3535528596187175,0.3414869029275809,e0b241ac-db50-473c-b622-918a47ff4823,COMPLETE
50,50,0.3535528596187175,2021-10-14 15:31:52.691049,2021-10-14 15:31:53.136051,0 days 00:00:00.445002,goss,0.4695610487602801,0.014771778376128773,12,0.11864236282690316,0.6420179210457033,0.3535528596187175,0.3414869029275809,c4437c91-340a-4b96-90ad-4967527b54ae,COMPLETE
51,51,0.3535528596187175,2021-10-14 15:31:53.139046,2021-10-14 15:31:53.477690,0 days 00:00:00.338644,goss,0.8153209128824465,0.19205839368380812,119,0.13713057505160656,0.7655069281746856,0.3535528596187175,0.3414869029275809,35a9dcae-0d89-403a-bfd1-110ad224fbff,COMPLETE
52,52,0.3535528596187175,2021-10-14 15:31:53.479689,2021-10-14 15:31:53.838698,0 days 00:00:00.359009,goss,0.3695139655609097,0.8951126085038812,154,0.35933602688306665,0.37773421656361256,0.3535528596187175,0.3414869029275809,968351a6-b585-4c70-bbc7-b3d5dd2c7ab9,COMPLETE
53,53,0.3535528596187175,2021-10-14 15:31:53.840690,2021-10-14 15:31:54.196794,0 days 00:00:00.356104,goss,0.5448959162512148,0.23964401582820208,178,0.19164864720427108,0.4122844143345002,0.3535528596187175,0.3414869029275809,9e7ca71b-b996-4ba5-b425-1b1d23f1ee6d,COMPLETE
54,54,0.3535528596187175,2021-10-14 15:31:54.198787,2021-10-14 15:31:54.485327,0 days 00:00:00.286540,goss,0.43752594910098047,0.3537907809622602,66,0.14090861545585845,0.7526098899973362,0.3535528596187175,0.3414869029275809,28ced81e-717b-4b56-89b6-1cbe9b3dffe6,COMPLETE
55,55,0.3535528596187175,2021-10-14 15:31:54.487336,2021-10-14 15:31:54.832331,0 days 00:00:00.344995,goss,0.4741707706847175,0.6756765805639698,89,0.33587437525523817,0.6590743497337916,0.3535528596187175,0.3414869029275809,b6daa500-8794-4f8e-a3e1-20fffa23b707,COMPLETE
56,56,0.3535528596187175,2021-10-14 15:31:54.837331,2021-10-14 15:31:55.106331,0 days 00:00:00.269000,gbdt,0.37378699009850336,0.020590268001439226,90,,,0.3535528596187175,0.3414869029275809,52b43a0a-35bc-4766-aa86-def25a9e37fd,COMPLETE
57,57,0.3535528596187175,2021-10-14 15:31:55.109328,2021-10-14 15:31:55.345327,0 days 00:00:00.235999,gbdt,0.5154537165986744,0.030593416914234027,47,,,0.3535528596187175,0.3414869029275809,fabee1cf-dbd3-4736-a289-7a5aa3206a27,COMPLETE
58,58,0.3535528596187175,2021-10-14 15:31:55.347328,2021-10-14 15:31:55.653875,0 days 00:00:00.306547,gbdt,0.1361921075633921,0.0071805390288000115,616,,,0.3535528596187175,0.3414869029275809,5cb34c8b-d2da-48dc-a062-a3ebb5a8a357,COMPLETE
59,59,0.3535528596187175,2021-10-14 15:31:55.656875,2021-10-14 15:31:56.019515,0 days 00:00:00.362640,gbdt,0.025858080073732553,0.002981263582207278,651,,,0.3535528596187175,0.3414869029275809,c0b9bcbc-4a75-4f31-94d7-796808d029a8,COMPLETE
60,60,0.3535528596187175,2021-10-14 15:31:56.023519,2021-10-14 15:31:56.349510,0 days 00:00:00.325991,gbdt,0.20865114016725414,0.011605845976060084,763,,,0.3535528596187175,0.3414869029275809,66e12d99-ca48-45e6-9915-d7a75e8e51d5,COMPLETE
61,61,0.3535528596187175,2021-10-14 15:31:56.351508,2021-10-14 15:31:56.738510,0 days 00:00:00.387002,gbdt,0.9602724116047235,0.028744959527756048,811,,,0.3535528596187175,0.3414869029275809,8f09b3d8-596d-4502-997c-0f1f8f3ec430,COMPLETE
62,62,0.3535528596187175,2021-10-14 15:31:56.741509,2021-10-14 15:31:57.051040,0 days 00:00:00.309531,gbdt,0.8846753990856498,0.003759782599804292,717,,,0.3535528596187175,0.3414869029275809,c651a3e7-716c-455a-983d-0060ff94f338,COMPLETE
63,63,0.3535528596187175,2021-10-14 15:31:57.053041,2021-10-14 15:31:57.508043,0 days 00:00:00.455002,gbdt,0.2061496390162401,0.000484160208882547,650,,,0.3535528596187175,0.3414869029275809,616d9aa2-d41b-4a95-ade7-35ce7264d836,COMPLETE
64,64,0.3535528596187175,2021-10-14 15:31:57.511045,2021-10-14 15:31:57.896574,0 days 00:00:00.385529,gbdt,0.996405088849815,0.0016747343800906868,941,,,0.3535528596187175,0.3414869029275809,e71e3b07-9821-42b1-8e8f-e8d4abc6fe70,COMPLETE
65,65,0.3535528596187175,2021-10-14 15:31:57.898572,2021-10-14 15:31:58.257576,0 days 00:00:00.359004,gbdt,0.9970963131450576,0.00019351106702528704,891,,,0.3535528596187175,0.3414869029275809,f22efcda-c0a8-4584-96f8-993831662c83,COMPLETE
66,66,0.3535528596187175,2021-10-14 15:31:58.260574,2021-10-14 15:31:58.662577,0 days 00:00:00.402003,gbdt,0.9654307124599755,0.00016571224735148572,947,,,0.3535528596187175,0.3414869029275809,29f27e96-941f-4733-aa8c-08ecef2dd7ca,COMPLETE
67,67,0.3535528596187175,2021-10-14 15:31:58.665580,2021-10-14 15:31:58.985202,0 days 00:00:00.319622,gbdt,0.8946408838456896,0.04093721398635305,412,,,0.3535528596187175,0.3414869029275809,11ccfc37-291d-400a-b4d2-db0c87a6be0c,COMPLETE
68,68,0.3535528596187175,2021-10-14 15:31:58.987207,2021-10-14 15:31:59.332744,0 days 00:00:00.345537,goss,0.9048491962505415,0.0004871338146899337,605,0.4281157612900724,0.2666751434196722,0.3535528596187175,0.3414869029275809,409b774a-f6a4-4cae-87ca-7d14ca9ec493,COMPLETE
69,69,0.3535528596187175,2021-10-14 15:31:59.334745,2021-10-14 15:31:59.636746,0 days 00:00:00.302001,goss,0.7855748545359302,0.00032840685085649447,527,0.543604111449355,0.2169773657263608,0.3535528596187175,0.3414869029275809,0b043179-f284-40a5-9798-0e1d9ff7d070,COMPLETE
70,70,0.3535528596187175,2021-10-14 15:31:59.639749,2021-10-14 15:32:00.107752,0 days 00:00:00.468003,goss,0.663355293357051,0.00026833370431595896,323,0.2629969205729702,0.30910569089896683,0.3535528596187175,0.3414869029275809,cae29de8-e602-41ad-bfc9-9dfe58166af2,COMPLETE
71,71,0.3535528596187175,2021-10-14 15:32:00.112752,2021-10-14 15:32:00.471836,0 days 00:00:00.359084,goss,0.8300923938850433,0.4505720866462015,15,0.7495254267001643,0.05889882090692256,0.3535528596187175,0.3414869029275809,9a0978d8-eb5f-497a-a28a-8427b8f6d522,COMPLETE
72,72,0.3535528596187175,2021-10-14 15:32:00.474836,2021-10-14 15:32:00.856369,0 days 00:00:00.381533,goss,0.34599259402423965,0.1706627323921561,143,0.1778382638854541,0.6489403994526945,0.3535528596187175,0.3414869029275809,4a563d72-a756-410c-8090-23c212c28815,COMPLETE
73,73,0.3535528596187175,2021-10-14 15:32:00.858368,2021-10-14 15:32:01.119919,0 days 00:00:00.261551,goss,0.40063421228460505,0.4688804844444039,216,0.37823537623869863,0.38606469835483626,0.3535528596187175,0.3414869029275809,e7de87c9-cddb-486f-bf9f-7bc1fa58f5d0,COMPLETE
74,74,0.3535528596187175,2021-10-14 15:32:01.121921,2021-10-14 15:32:01.383214,0 days 00:00:00.261293,goss,0.5476758101187484,0.18517160014052708,210,0.1086544605497658,0.3788244113093797,0.3535528596187175,0.3414869029275809,dd8a1b05-a167-4710-86ad-b9638d0eece3,COMPLETE
75,75,0.3535528596187175,2021-10-14 15:32:01.385213,2021-10-14 15:32:01.662219,0 days 00:00:00.277006,goss,0.5433488459128948,0.21525904672804216,203,0.3690958178270909,0.4185907782963064,0.3535528596187175,0.3414869029275809,b42bd248-8fe5-408c-a3c8-d9ebfce34b33,COMPLETE
76,76,0.3535528596187175,2021-10-14 15:32:01.664217,2021-10-14 15:32:02.033283,0 days 00:00:00.369066,goss,0.4197115907090375,0.1245081686418179,123,0.14281503867068054,0.7439827399547809,0.3535528596187175,0.3414869029275809,db70d67a-c539-4235-ad65-38b7edf31c82,COMPLETE
77,77,0.3535528596187175,2021-10-14 15:32:02.036283,2021-10-14 15:32:02.313285,0 days 00:00:00.277002,goss,0.31005669997364255,0.38186846955962656,114,0.11886554235655111,0.34677464331180635,0.3535528596187175,0.3414869029275809,9108c500-5b52-40e4-9d6a-c089210e90b2,COMPLETE
78,78,0.3535528596187175,2021-10-14 15:32:02.315288,2021-10-14 15:32:02.588286,0 days 00:00:00.272998,goss,0.46628761191966184,0.665757817338052,54,0.3061047391375724,0.6696439572955465,0.3535528596187175,0.3414869029275809,ed895ac5-1496-494d-a097-612ed0ca7dd3,COMPLETE
79,79,0.3535528596187175,2021-10-14 15:32:02.591280,2021-10-14 15:32:02.849279,0 days 00:00:00.257999,goss,0.3739966364754996,0.7196144956365689,95,0.16632375467846972,0.6121860705351262,0.3535528596187175,0.3414869029275809,25e1209f-aaea-48d3-b9b4-68cb8e187d19,COMPLETE
80,80,0.3535528596187175,2021-10-14 15:32:02.852282,2021-10-14 15:32:03.087286,0 days 00:00:00.235004,gbdt,0.49033842192811644,0.09397970790358744,45,,,0.3535528596187175,0.3414869029275809,8271c235-8669-4211-b3b9-29a5f1e8b984,COMPLETE
81,81,0.3535528596187175,2021-10-14 15:32:03.089283,2021-10-14 15:32:03.316282,0 days 00:00:00.226999,gbdt,0.4334559717421914,0.006407763132280159,68,,,0.3535528596187175,0.3414869029275809,9d2376f0-25a5-48a1-90b1-5e0a847278cd,COMPLETE
82,82,0.3535528596187175,2021-10-14 15:32:03.321283,2021-10-14 15:32:03.608284,0 days 00:00:00.287001,gbdt,0.03253755584403687,0.004015550104966511,729,,,0.3535528596187175,0.3414869029275809,318d4060-52df-402b-ac4b-262b8f9c50c7,COMPLETE
83,83,0.3535528596187175,2021-10-14 15:32:03.610295,2021-10-14 15:32:03.866284,0 days 00:00:00.255989,gbdt,0.10067260372065097,0.021723111673136966,39,,,0.3535528596187175,0.3414869029275809,fa79d024-3aba-494b-b1e4-b67b55d5fda0,COMPLETE
84,84,0.3535528596187175,2021-10-14 15:32:03.869287,2021-10-14 15:32:04.230280,0 days 00:00:00.360993,gbdt,0.15886383806018173,0.01318294633958869,667,,,0.3535528596187175,0.3414869029275809,bbac07c1-3943-439d-b272-0e624525e78f,COMPLETE
85,85,0.3535528596187175,2021-10-14 15:32:04.234282,2021-10-14 15:32:04.604905,0 days 00:00:00.370623,gbdt,0.04241641612154799,0.009584664366668728,735,,,0.3535528596187175,0.3414869029275809,4e5b4718-8a26-4565-ae80-04ec7ea09345,COMPLETE
86,86,0.3535528596187175,2021-10-14 15:32:04.606907,2021-10-14 15:32:04.903452,0 days 00:00:00.296545,gbdt,0.2425177901769499,0.02504975382328637,572,,,0.3535528596187175,0.3414869029275809,a90f3f7f-4e83-4091-9da9-d82e837c758d,COMPLETE
87,87,0.3535528596187175,2021-10-14 15:32:04.905453,2021-10-14 15:32:05.220445,0 days 00:00:00.314992,gbdt,0.13726124220651123,0.0032714233972273984,809,,,0.3535528596187175,0.3414869029275809,985c2d5e-64d6-42fd-87f1-ef8beb411280,COMPLETE
88,88,0.3535528596187175,2021-10-14 15:32:05.222444,2021-10-14 15:32:05.491442,0 days 00:00:00.268998,gbdt,0.008184097990319158,0.030540858416765484,641,,,0.3535528596187175,0.3414869029275809,81caecf2-84e8-4e3f-9d87-c2ae6f521180,COMPLETE
89,89,0.3535528596187175,2021-10-14 15:32:05.493445,2021-10-14 15:32:05.819442,0 days 00:00:00.325997,gbdt,0.2375968993153478,0.002788768362743265,848,,,0.3535528596187175,0.3414869029275809,f8a05ade-680f-4203-8074-ff549474e6ee,COMPLETE
90,90,0.3535528596187175,2021-10-14 15:32:05.821442,2021-10-14 15:32:06.241988,0 days 00:00:00.420546,gbdt,0.9691519209192982,0.0017012357127287364,662,,,0.3535528596187175,0.3414869029275809,766f3146-9b02-4b4b-b959-05a91a395bca,COMPLETE
91,91,0.3535528596187175,2021-10-14 15:32:06.244981,2021-10-14 15:32:06.743616,0 days 00:00:00.498635,gbdt,0.1875810845794586,0.0017082253444397357,873,,,0.3535528596187175,0.3414869029275809,6b9f757b-0abf-43d9-81b3-d5670ed1f32e,COMPLETE
92,92,0.3535528596187175,2021-10-14 15:32:06.746616,2021-10-14 15:32:07.101610,0 days 00:00:00.354994,gbdt,0.948830896232459,0.0011151348227335257,953,,,0.3535528596187175,0.3414869029275809,e6f1ab78-2fe3-472a-86dd-11dcb173f3e9,COMPLETE
93,93,0.3535528596187175,2021-10-14 15:32:07.103611,2021-10-14 15:32:07.624612,0 days 00:00:00.521001,gbdt,0.9924256877756602,0.00014218149983553634,916,,,0.3535528596187175,0.3414869029275809,5e78f359-ceef-427b-8d98-11675c072e6d,COMPLETE
94,94,0.3535528596187175,2021-10-14 15:32:07.626613,2021-10-14 15:32:08.049155,0 days 00:00:00.422542,gbdt,0.875341316783059,0.00017968997944965012,954,,,0.3535528596187175,0.3414869029275809,bf32de71-dc6b-4ca1-aa13-384d79c3c563,COMPLETE
95,95,0.3535528596187175,2021-10-14 15:32:08.056157,2021-10-14 15:32:08.522689,0 days 00:00:00.466532,gbdt,0.9006844237720042,0.0005281447175900433,805,,,0.3535528596187175,0.3414869029275809,4c4b29a8-84a5-4968-b8a4-a0d24c94fc2a,COMPLETE
96,96,0.3535528596187175,2021-10-14 15:32:08.524687,2021-10-14 15:32:09.150689,0 days 00:00:00.626002,gbdt,0.9639850325078774,0.0003993800665051763,511,,,0.3535528596187175,0.3414869029275809,386c905f-e6cc-4acc-94ce-bbe4a3ee86a4,COMPLETE
97,97,0.3535528596187175,2021-10-14 15:32:09.152689,2021-10-14 15:32:09.497224,0 days 00:00:00.344535,gbdt,0.9013077877678661,0.0005569648582599919,590,,,0.3535528596187175,0.3414869029275809,52682441-8194-4e8b-8ab4-f3e28012d961,COMPLETE
98,98,0.3535528596187175,2021-10-14 15:32:09.499243,2021-10-14 15:32:09.975366,0 days 00:00:00.476123,gbdt,0.8579122385530091,0.00018195559724006803,1000,,,0.3535528596187175,0.3414869029275809,7c1d8c5b-eb91-4672-b6a5-db3707772211,COMPLETE
99,99,0.3535528596187175,2021-10-14 15:32:09.977366,2021-10-14 15:32:10.378368,0 days 00:00:00.401002,goss,0.9212792571452029,0.0001854756701854474,505,0.5098474330565678,0.2639631316964128,0.3535528596187175,0.3414869029275809,e2019d47-1a12-424c-a2e0-2fce9fb7ac59,COMPLETE
100,100,0.3535528596187175,2021-10-14 15:32:10.381365,2021-10-14 15:32:10.841924,0 days 00:00:00.460559,goss,0.786190556483777,0.0007620683193167249,435,0.426442477756521,0.19585328449940964,0.3535528596187175,0.3414869029275809,b5f3189a-2f88-45c1-8ecd-ccbf7e48515f,COMPLETE
101,101,0.3535528596187175,2021-10-14 15:32:10.844925,2021-10-14 15:32:11.171915,0 days 00:00:00.326990,goss,0.8472483707216225,0.000397649953172948,519,0.5746652820153529,0.27474522007863245,0.3535528596187175,0.3414869029275809,e458f4c4-86ce-426a-8239-10f3429418e9,COMPLETE
102,102,0.3535528596187175,2021-10-14 15:32:11.173910,2021-10-14 15:32:11.565373,0 days 00:00:00.391463,goss,0.6688277232042407,0.0002820479764231261,963,0.4741587919449277,0.2165820086209475,0.3535528596187175,0.3414869029275809,ebdee157-0a07-4c66-88bb-fd4810dba117,COMPLETE
103,103,0.3535528596187175,2021-10-14 15:32:11.567372,2021-10-14 15:32:11.884917,0 days 00:00:00.317545,goss,0.7304588776285353,0.00021017962533568827,455,0.4038105066130963,0.2917430795828507,0.3535528596187175,0.3414869029275809,6c6f1be2-e084-40e3-b827-e66a46c59146,COMPLETE
104,104,0.3535528596187175,2021-10-14 15:32:11.886916,2021-10-14 15:32:12.181453,0 days 00:00:00.294537,goss,0.31944835245207415,0.17623485563662666,226,0.24171643308824078,0.36151349533231003,0.3535528596187175,0.3414869029275809,e6642fca-0393-418d-9835-76689975bb5d,COMPLETE
105,105,0.3535528596187175,2021-10-14 15:32:12.183451,2021-10-14 15:32:12.466459,0 days 00:00:00.283008,goss,0.5941951449719441,0.46147238320284467,313,0.44282901899356064,0.40785439259111284,0.3535528596187175,0.3414869029275809,cae63a58-aaa2-406c-83f0-41bc52e8da39,COMPLETE
106,106,0.3535528596187175,2021-10-14 15:32:12.468449,2021-10-14 15:32:12.734454,0 days 00:00:00.266005,goss,0.39261395821962375,0.13575153661011874,405,0.4003613662811186,0.3375603201125475,0.3535528596187175,0.3414869029275809,bf7deb3b-2afd-457b-bfab-1e6454a6da84,COMPLETE
107,107,0.3535528596187175,2021-10-14 15:32:12.737456,2021-10-14 15:32:13.022453,0 days 00:00:00.284997,goss,0.5438219762885351,0.4226776610929819,124,0.1189773843124583,0.3489661604102925,0.3535528596187175,0.3414869029275809,1e275b11-8170-4412-98b7-9bc3ce9ed0f9,COMPLETE
108,108,0.3535528596187175,2021-10-14 15:32:13.024457,2021-10-14 15:32:13.343455,0 days 00:00:00.318998,goss,0.399985060027213,0.23930695048489622,200,0.3061667897485679,0.38081506572566937,0.3535528596187175,0.3414869029275809,e21d8c5c-d926-42cb-8bd5-50900860b9fb,COMPLETE
109,109,0.3535528596187175,2021-10-14 15:32:13.346451,2021-10-14 15:32:13.682094,0 days 00:00:00.335643,goss,0.30438141219870657,0.29038661911500246,111,0.05331659119116768,0.30976525987009446,0.3535528596187175,0.3414869029275809,3fd5cda5-2d79-45cb-92b8-9302f9659782,COMPLETE
110,110,0.3535528596187175,2021-10-14 15:32:13.684093,2021-10-14 15:32:14.008103,0 days 00:00:00.324010,goss,0.3288023459637504,0.6646622314917858,272,0.1567359685208271,0.6356653224883314,0.3535528596187175,0.3414869029275809,2e00ce31-723e-4694-bfa3-c70d7f4d4861,COMPLETE
111,111,0.3535528596187175,2021-10-14 15:32:14.010095,2021-10-14 15:32:14.302100,0 days 00:00:00.292005,goss,0.49904605338318786,0.09929865801311383,33,0.3770126526889567,0.6104782762770194,0.3535528596187175,0.3414869029275809,5e2f2dd5-8f38-4eff-8c60-25d01ca8df9f,COMPLETE
112,112,0.3535528596187175,2021-10-14 15:32:14.304097,2021-10-14 15:32:14.576096,0 days 00:00:00.271999,goss,0.43549732564156024,0.07930310471401027,71,0.1484783855435402,0.5538535120201306,0.3535528596187175,0.3414869029275809,4ec61a96-8629-46e1-9105-6744ef02845e,COMPLETE
113,113,0.3535528596187175,2021-10-14 15:32:14.578093,2021-10-14 15:32:14.907098,0 days 00:00:00.329005,goss,0.41509904931385855,0.13555536152862696,103,0.23901314320280717,0.6844168048891627,0.3535528596187175,0.3414869029275809,1be99e58-ef5f-40df-acd3-ae637dc23150,COMPLETE
114,114,0.3535528596187175,2021-10-14 15:32:14.910100,2021-10-14 15:32:15.190102,0 days 00:00:00.280002,goss,0.3480198260967632,0.005899204245163291,134,0.05993984756577932,0.7284896307962897,0.3535528596187175,0.3414869029275809,1f45d4bf-8ddc-4f2e-846e-f4d9ae00088e,COMPLETE
115,115,0.3535528596187175,2021-10-14 15:32:15.193095,2021-10-14 15:32:15.488097,0 days 00:00:00.295002,goss,0.4552938041759826,0.10205634694553974,164,0.15097728002974384,0.5060040048753152,0.3535528596187175,0.3414869029275809,c103a911-3c6b-44de-9b22-71cae63b29fb,COMPLETE
